"DateUncertainty"	"Date"	"Year"	"Time"	"AP"	"ID"	"L1"	"L2"	"L3"	"L4"	"R1"	"R2"	"R3"	"Nest"	"Focal"	"Bled"	"Recap"	"NewFemale"	"Plasma"	"DateBled"	"Sex"	"Tissue"	"CCL"	"CCW"	"SCL"	"SCW"	"PL"	"PW"	"NumLeech"	"ClutchSize"	"TopEgg"	"NestDepth"	"LogNumTop"	"LogNumMid"	"LogNumBott"	"LoggerNum"	"LaunchDate"	"FisheyePhoto"	"DateDead"	"Predated"	"NumEggsHatched"	"NumEggsDead"	"egg1"	"egg2"	"egg3"	"egg4"	"egg5"	"egg6"	"egg7"	"egg8"	"egg9"	"egg10"	"egg11"	"egg12"	"egg13"	"egg14"	"egg15"	"egg16"	"egg17"	"egg18"	"egg19"	"egg20"	"egg21"	"egg22"	"MeanEggMass"	"Toeclip"	"Cort"	"Clutch"	"NumPectoralRidges"	"Comments"	"NestNotes"	"Veg.N"	"Veg.S"	"Veg.E"	"Veg.W"	"Film"	"Primi"	"JanzenNum"	"SoilType"	"Aspect"	"Slope"	"L.Foreclaw"	"Location"	"Aquatic"	"Deceased"	"newID"	"TrueID"	"UnknownID"	"Flag"	"YearDayLaid"	"Flagbin"	"Dummy"	"SexComments"	"Age"	"Cohort"	"Xcoord"	"Ycoord"	"DTW"	"Match"
NA	5/28/17	2017	420	PM	NA	8	NA	NA	NA	9	10	NA	1	NA	Y	Y	N	Y	NA	Female	NA	185	165	170.93	128.62	158.49	100.29	NA	NA	2.8	7.5	NA	NA	NA	NA	NA	7792	"5/29/17"	TRUE	NA	NA	11.25	10.7	9.15	9.54	9.88	9.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	Remarked		NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	108000000091000	108000000091000	0	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	0
NA	5/28/17	2017	709	PM	NA	2	8	NA	NA	9	NA	NA	2	NA	Y	Y	N	Y	NA	Female	NA	201	177	183.56	130.06	170.88	102.83	NA	NA	5	10	NA	NA	NA	NA	NA	9	"5/29/17"	TRUE	NA	NA	8.48	8.77	8.55	8.76	8.84	8.46	8.43	8.7	8.43	8.46	8.67	8.51	8.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"11 L marg. scutes"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	295	19	NA	"South Potters"	NA	NA	102080000090000	102080000090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/29/17	2017	542	PM	NA	1	2	NA	NA	1	2	10	3	NA	Y	Y	N	Y	NA	Female	NA	209	186	192.41	137.78	179.17	114.31	NA	NA	5	10.4	NA	NA	NA	NA	NA	12	"5/30/17"	TRUE	NA	NA	7.92	7.08	6.84	7.29	7.49	7.73	8.11	7.79	7.17	0	6.76	7.1	7.73	7.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	254	9	NA	"South Potters"	NA	NA	101020000010210	101020000010210	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/29/17	2017	629	PM	NA	8	12	NA	NA	11	12	NA	4	NA	Y	Y	N	Y	NA	Female	NA	185	163	168.19	120.91	158.13	100.18	NA	NA	4	8.4	NA	NA	NA	NA	NA	7766	"5/30/17"	TRUE	NA	NA	7.37	7.61	7.54	7.51	8.57	8.08	7.67	7.06	8.12	7.26	7.09	7.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Broken toenail front left digit 4, some scuffs on plastrol scutes, remarked"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	64	8	NA	"South Potters"	NA	NA	108120000111200	108120000111200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/29/17	2017	645	PM	NA	3	10	NA	NA	3	11	NA	5	NA	Y	Y	N	Y	NA	Female	NA	181	153	164.22	117.96	152.77	101.09	NA	NA	4.1	9	NA	NA	NA	NA	NA	57	"5/30/17"	TRUE	NA	NA	6.35	6.51	7.09	6.63	6.19	6.63	6.72	6.56	6.86	6.81	6.96	6.77	6.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	"3 marks are off center, remarked"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	312	10	NA	"South Potters"	NA	NA	103100000031100	103100000031100	0	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0
NA	5/29/17	2017	730	PM	NA	1	12	NA	NA	2	9	NA	6	NA	Y	Y	N	Y	NA	Female	NA	184	176	171.48	132.66	155.67	103.28	NA	NA	6	9.9	NA	NA	NA	NA	NA	109	"5/30/17"	TRUE	NA	NA	8.46	8.88	8.64	8.46	8.09	8.97	8.46	8.65	8.72	8.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damage to 2 R marg.; re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	134	4	NA	"South Potters"	NA	NA	101120000020900	101120000020900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/30/17	2017	608	PM	NA	8	11	NA	NA	2	NA	NA	7	NA	Y	Y	N	Y	NA	Female	NA	182	166	165.99	118.36	153.3	102.47	NA	NA	5.2	9.9	NA	NA	NA	NA	NA	75	"5/31/17"	TRUE	NA	NA	7.63	7.31	8.03	7.65	8.13	7.74	7.82	7.51	7.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"jagged/squiggly plastral midline and wound on side of neck"		NA	NA	NA	NA	NA	FALSE	NA	Loam	216	5	NA	"South Potters"	NA	NA	108110000020000	108110000020000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/31/17	2017	503	PM	NA	9	NA	NA	NA	10	12	NA	8	NA	Y	Y	N	Y	NA	Female	NA	177	157	163.52	115.48	156.03	93.48	NA	NA	7.6	9	NA	NA	NA	NA	NA	7	"6/1/17"	TRUE	NA	NA	7.11	7.25	7.77	7.33	7.33	7.74	7.49	7.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	22	15	NA	"South Potters"	NA	NA	109000000101200	109000000101200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	5/31/17	2017	701	PM	NA	2	3	NA	NA	10	11	NA	9	NA	Y	Y	N	Y	NA	Female	NA	185	163	169.29	120.77	161.92	100.66	NA	NA	5.1	8.8	NA	NA	NA	NA	NA	86	"6/1/17"	TRUE	NA	NA	8.23	6.81	6.69	6.64	8.96	7.12	7.61	7.53	8.77	6.79	7.3	8.03	7.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"5 right costals, 2 and 3 marks re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	NA	0	NA	"South Potters"	NA	NA	102030000101100	102030000101100	0	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	0
NA	6/1/17	2017	905	AM	NA	1	10	NA	NA	12	NA	NA	10	NA	Y	Y	N	Y	NA	Female	NA	181	165	163.66	125.17	158.47	104.83	NA	NA	5.5	9.3	NA	NA	NA	NA	NA	72	"6/2/17"	TRUE	NA	NA	8.12	8.15	8.37	7.93	8.3	8.16	8.55	8.02	8.53	8.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	95	10	NA	"South Potters"	NA	NA	101100000120000	101100000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/1/17	2017	532	PM	NA	8	9	NA	NA	10	NA	NA	11	NA	Y	Y	N	Y	NA	Female	NA	208	175	190.79	136.96	180.95	110.09	NA	NA	5.8	11	NA	NA	NA	NA	NA	61	"6/2/17"	TRUE	NA	NA	8.03	7.59	7.03	7.22	8.43	7.43	8.06	8.17	7.84	7.43	8.18	7.34	7.2	7.13	8.48	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	117	13	NA	"South Potters"	NA	NA	108090000100000	108090000100000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/1/17	2017	603	PM	NA	8	NA	NA	NA	3	11	NA	12	NA	Y	Y	N	Y	NA	Female	NA	178	162	165.16	119.17	154.32	99.01	NA	NA	5.1	8.5	NA	NA	NA	NA	NA	110	"6/2/17"	TRUE	NA	NA	8.38	8.51	8.12	8.72	8.3	8.76	8.16	8.09	8.74	8.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	Re-filed		NA	NA	NA	NA	NA	FALSE	NA	Sand	77	8	NA	"South Potters"	NA	NA	108000000031100	108000000031100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/1/17	2017	654	PM	NA	9	NA	NA	NA	2	12	NA	13	NA	Y	Y	N	Y	NA	Female	NA	162	139	150.55	112.12	142.8	96.15	NA	NA	7.1	9.7	NA	NA	NA	NA	NA	37	"6/2/17"	TRUE	NA	NA	6.75	6.82	7.15	6.67	6.63	6.59	6.9	6.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damage on R. Marg. 1 and 3, remarked"		NA	NA	NA	NA	NA	FALSE	NA	Loam	140	12	NA	"South Potters"	NA	NA	109000000021200	109000000021200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/1/17	2017	724	PM	NA	9	NA	NA	NA	8	NA	NA	14	NA	Y	Y	N	Y	NA	Female	NA	186	165	170.37	126.36	161.76	100.66	NA	NA	3.9	10.7	NA	NA	NA	NA	NA	51	"6/2/17"	TRUE	NA	NA	8.4	8.05	8.48	8	8.42	7.55	7.8	7.94	8.45	8.46	8.31	8.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Loam	261	3	NA	"South Potters"	NA	NA	109000000080000	109000000080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	301	PM	NA	2	8	10	NA	9	NA	NA	15	NA	Y	Y	N	Y	NA	Female	NA	157	129	142.29	102.29	135.68	87.56	NA	NA	3.1	7.9	NA	NA	NA	NA	NA	39	"6/3/17"	TRUE	NA	NA	4.56	4.04	4.43	4.83	4.26	4.19	4.35	4.47	4.59	4.37	4.94	3.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	6	"6 verts, young mom"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	269	5	NA	"South Potters"	NA	NA	102081000090000	102081000090000	0	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0
NA	6/2/17	2017	445	PM	NA	8	12	NA	NA	2	9	NA	16	NA	Y	Y	N	Y	NA	Female	NA	169	150	157.02	112.77	151.67	91	NA	NA	8.2	10	NA	NA	NA	NA	NA	4	"6/3/17"	TRUE	NA	NA	8.67	9.08	8.58	8.61	8.85	8.75	8.68	8.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"re-filed 12 L Marg. mark"		NA	NA	NA	NA	NA	FALSE	NA	Loam	NA	0	NA	"South Potters"	NA	NA	108120000020900	108120000020900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	452	PM	NA	10	11	NA	NA	10	12	NA	17	NA	Y	Y	N	Y	NA	Female	NA	171	152	157.37	114.73	148.1	93.11	NA	NA	5.6	9.1	NA	NA	NA	NA	NA	63	"6/3/17"	TRUE	NA	NA	7.06	6.9	6.84	7.05	6.7	7.23	6.62	6.93	7.01	6.4	6.42	6.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Re-filed, dent on R 5th marginal"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	214	6	NA	"South Potters"	NA	NA	110110000101200	410110000101200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	605	PM	NA	1	10	11	NA	8	NA	NA	18	NA	Y	Y	N	Y	NA	Female	NA	171	149	158.09	114.84	149.59	93.05	NA	NA	6.3	10.7	NA	NA	NA	NA	NA	103	"6/3/17"	TRUE	NA	NA	5.91	6.05	6.02	6.24	6.02	6.17	6.06	6.24	6.13	6.35	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Gravel	229	15	NA	"South Potters"	NA	NA	101101100080000	101101100080000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	701	PM	NA	2	3	NA	NA	11	12	NA	19	NA	Y	Y	N	Y	NA	Female	NA	177	156	162.52	117.22	153.43	97.71	NA	NA	5.1	8.9	NA	NA	NA	NA	NA	118	"6/3/17"	TRUE	NA	NA	7.42	7.88	7.24	NA	7.76	7.5	7.46	7.71	7.44	7.24	7.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	Refiled		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	88	5	NA	"South Potters"	NA	NA	102030000111200	102030000111200	0	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	0
NA	6/2/17	2017	713	PM	NA	9	NA	NA	NA	11	NA	NA	20	NA	Y	Y	N	Y	NA	Female	NA	191	166	179.1	129.17	171.98	111.8	NA	NA	3.1	7.2	NA	NA	NA	NA	NA	119	"6/3/17"	TRUE	NA	NA	8.74	8.63	8.78	8.78	8.87	8.74	8.65	9.03	9.27	9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Chipped border  between right gular and humoral plastral scutes"		NA	NA	NA	NA	NA	FALSE	NA	Loam	335	1	NA	"South Potters"	NA	NA	109000000110000	109000000110000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	902	PM	NA	12	NA	NA	NA	2	10	NA	21	NA	Y	Y	N	Y	NA	Female	NA	192	166	179.85	126.54	168.39	109.35	NA	NA	8.9	10.5	NA	NA	NA	NA	NA	97	"6/3/17"	TRUE	NA	NA	8.55	8.66	8.95	8.05	8.48	8.49	8.46	8.92	8.41	8.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"propeller damage to L 3 and 4 marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	202	3	NA	"South Potters"	NA	NA	112000000021000	112000000021000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/2/17	2017	913	PM	NA	9	12	NA	NA	2	8	NA	22	NA	Y	Y	N	Y	NA	Female	NA	169	147	155.76	118.24	148.1	98.23	NA	NA	4.8	9.9	NA	NA	NA	NA	NA	11	"6/3/17"	TRUE	NA	NA	8.22	7.32	7.95	8.14	7.96	8.28	8.27	7.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Gravel	261	4	NA	"South Potters"	NA	NA	109120000020800	109120000020800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	937	PM	NA	1	11	12	NA	12	NA	NA	23	NA	Y	Y	N	Y	NA	Female	NA	170	150	160.05	115.38	150.54	94.71	NA	NA	5.9	8.2	NA	NA	NA	NA	NA	35	"6/5/17"	TRUE	NA	NA	8.13	8.17	8.6	8.28	8.09	8.39	7.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"5 L Costals"	"Middle of site 23 camper pad"	NA	NA	NA	NA	NA	FALSE	NA	Gravel	60	1	NA	"South Potters"	NA	NA	101111200120000	101111200120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	947	PM	NA	9	10	NA	NA	10	12	NA	24	NA	Y	Y	N	Y	NA	Female	NA	191	164	175.46	129.55	165.89	108.1	NA	NA	7.3	8.9	NA	NA	NA	NA	NA	79	"6/4/17"	TRUE	NA	NA	5.85	6.04	5.84	6	5.8	5.92	6.04	6.02	6.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	Gravel	247	6	NA	"South Potters"	NA	NA	109100000101200	109100000101200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	330	PM	NA	9	10	NA	NA	3	12	NA	25	NA	Y	Y	N	N	NA	Female	NA	187	163	170.21	121.57	160.49	102.22	NA	NA	4.3	10.2	NA	NA	NA	NA	NA	74	"6/6/17"	TRUE	NA	NA	7.26	7.36	7.5	8.09	6.71	7.13	7.43	7.64	7.65	7.6	7.69	7.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	241	12	NA	"South Potters"	NA	NA	109100000031200	109100000031200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	405	PM	NA	3	9	NA	NA	3	9	NA	26	NA	Y	Y	N	Y	NA	Female	NA	178	155	162.36	120.63	154.28	98.51	NA	NA	5.2	10.2	NA	NA	NA	NA	NA	92	"6/7/17"	TRUE	NA	NA	7.64	7.42	7.55	7.62	7.73	7.47	7.25	7.78	7.72	7.59	7.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y	NA	NA	NA	"Chip between R 9 and 10 marginals; re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Loam	155	3	NA	"South Potters"	NA	NA	103090000030900	103090000030900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	418	PM	NA	1	11	12	NA	1	NA	NA	27	NA	Y	Y	N	Y	NA	Female	NA	187	165	172.87	118.61	163.24	96.31	NA	NA	4.2	10	NA	NA	NA	NA	NA	28	"6/4/17"	TRUE	NA	NA	6.41	6.32	6.61	6.46	6.6	6.44	6.47	6.62	6.59	6.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Lump on left side of face, shell rot on left gular"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	97	7	NA	"South Potters"	NA	NA	101111200010000	101111200010000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	456	PM	NA	2	3	11	NA	1	NA	NA	28	NA	Y	Y	N	Y	NA	Female	NA	163	143	152.02	109.46	143.31	90.6	NA	NA	4.6	7.9	NA	NA	NA	NA	NA	29	"6/4/17"	TRUE	NA	NA	5.85	5.46	5.42	6.08	6.21	6.24	5.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	7	"Propeller damage L 9 and 10 marg-L 3 and 4 costal, wounds on head"		NA	NA	NA	NA	NA	FALSE	NA	Loam	330	6	NA	"South Potters"	NA	NA	102031100010000	102031100010000	0	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0
NA	6/3/17	2017	523	PM	NA	2	8	NA	NA	9	11	NA	29	NA	Y	Y	N	Y	NA	Female	NA	176	162	166.6	123.04	151.48	103.47	NA	NA	4.2	8.6	NA	NA	NA	NA	NA	5	"6/7/17"	TRUE	NA	NA	8.98	9.4	9.05	8.86	9.05	8.67	9.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Damage to 2 and 3 right and left marginals, re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	48	15	NA	"South Potters"	NA	NA	102080000091100	102080000091100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	524	PM	NA	2	10	11	NA	9	NA	NA	30	NA	Y	Y	N	Y	NA	Female	NA	183	159	168.24	125.08	160.54	104.91	NA	NA	7.1	9.6	NA	NA	NA	NA	NA	40	"6/7/17"	TRUE	NA	NA	6.31	6.56	6.84	7	6.7	6.44	6.5	6.63	6.6	6.29	6.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Chip to L 4 Marg"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	297	8	NA	"South Potters"	NA	NA	102101100090000	102101100090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	535	PM	NA	8	NA	NA	NA	2	9	NA	31	NA	Y	Y	N	Y	NA	Female	NA	191	160	174.8	117.58	162.22	96.44	NA	NA	5.8	9.4	NA	NA	NA	NA	NA	16	"6/7/17"	TRUE	NA	NA	7.7	7.88	8.02	8.02	7.95	7.76	7.84	7.78	7.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA			NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	232	3	NA	"South Potters"	NA	NA	108000000020900	108000000020900	0	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	0
NA	6/3/17	2017	543	PM	NA	2	10	NA	NA	3	8	NA	32	NA	Y	Y	N	Y	NA	Female	NA	170	149	157.49	112.94	145.81	94.1	NA	NA	7.2	9.4	NA	NA	NA	NA	NA	20	"6/7/17"	TRUE	NA	NA	7.1	6.91	6.68	7.14	7.13	6.47	6.81	6.83	6.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts; some damage to 8 R Mark"		NA	NA	NA	NA	NA	FALSE	NA	Loam	44	10	NA	"South Potters"	NA	NA	102100000030800	102100000030800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	548	PM	NA	8	9	NA	NA	9	12	NA	33	NA	Y	Y	N	Y	NA	Female	NA	191	170	175	125.61	160.59	105.93	NA	NA	4.8	9.6	NA	NA	NA	NA	NA	47	"6/4/17"	TRUE	NA	NA	NA	6.46	6.85	6.69	6.4	6.47	6.56	6.48	6.16	6.38	6.5	6.52	6.83	6.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Gular border off-center, chipped L 1 marg., re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Loam	237	5	NA	"South Potters"	NA	NA	108090000091200	108090000091200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	548	PM	NA	10	NA	NA	NA	12	NA	NA	34	NA	Y	Y	N	Y	NA	Female	NA	190	173	178.62	126.73	172.5	102.48	NA	NA	6.7	7.9	NA	NA	NA	NA	NA	104	"6/4/17"	TRUE	NA	NA	8.98	9.78	8.37	8.44	8.3	8.76	8.86	8.79	8.63	8.66	8.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"4 large verts (2 with partial divisions), 5 L and R costals, re-filed"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	231	6	NA	"South Potters"	NA	NA	110000000120000	110000000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	556	PM	NA	2	3	11	NA	9	NA	NA	35	NA	Y	Y	N	Y	NA	Female	NA	171	147	159.9	115.8	154.92	98.57	NA	NA	4.1	7.9	NA	NA	NA	NA	NA	58	"6/4/17"	TRUE	NA	NA	6.29	6.16	6.33	6.2	6.34	6.1	6.42	6.11	5.86	6.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Healed damage vert 2- R 1 costal"		NA	NA	NA	NA	NA	FALSE	NA	Loam	343	6	NA	"South Potters"	NA	NA	102031100090000	102031100090000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	639	PM	NA	1	3	NA	NA	8	12	NA	37	NA	Y	Y	N	Y	NA	Female	NA	176	158	160.2	119.02	151.61	95.83	NA	NA	5	9.9	NA	NA	NA	NA	NA	108	"6/7/17"	TRUE	NA	NA	9.57	9.42	9.29	10.11	9.68	10.47	9.44	9.64	8.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Mom files doesn't know who she is, record goes between both refiled as 1,3-8,12. The tube is labeled 1, 3-8,12"		NA	NA	NA	NA	NA	FALSE	NA	Gravel	67	10	NA	"South Potters"	NA	NA	101030000081200	101030000081200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	155	PM	NA	8	10	NA	NA	1	10	NA	38	NA	Y	Y	N	Y	NA	Female	NA	191	170	177.61	130.17	164.77	109.34	NA	NA	5.1	9	NA	NA	NA	NA	NA	68	"6/7/17"	TRUE	NA	NA	7.95	8.17	8.04	7.75	8.06	7.61	8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Small chips to L3 and R11"		NA	NA	NA	NA	NA	FALSE	NA	LoamGravel	51	9	NA	"South Potters"	NA	NA	108100000011000	108100000011000	0	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0
NA	6/3/17	2017	650	PM	NA	8	12	NA	NA	9	11	NA	39	NA	Y	Y	N	Y	NA	Female	NA	175	160	161.14	123.5	148.32	104.75	NA	NA	3.5	9.5	NA	NA	NA	NA	NA	60	"6/5/17"	TRUE	NA	NA	8.43	8.78	8.29	7.98	8.61	8.38	8.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"12 mark off center, wound on top of head"		NA	NA	NA	NA	NA	FALSE	NA	Loam	200	4	NA	"South Potters"	NA	NA	108120000091100	108120000091100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
NA	6/3/17	2017	651	PM	NA	3	NA	NA	NA	1	2	12	40	NA	Y	Y	N	Y	NA	Female	NA	176	151	161.94	117.81	156.89	96.68	NA	NA	3.5	7.5	NA	NA	NA	NA	NA	112	"7/9/17"	TRUE	NA	NA	0.78	7.97	7.29	7.53	7.84	7.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"6 verts; 1 mini vert.; damage to 1 L marg. and chip in 11 R marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	302	3	NA	"South Potters"	NA	NA	103000000010212	103000000010212	0	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	0
NA	6/3/17	2017	702	PM	NA	8	11	NA	NA	12	NA	NA	41	NA	Y	Y	N	Y	NA	Female	NA	172	155	160.82	120.15	152.84	101.75	NA	NA	3	8	NA	NA	NA	NA	NA	64	"6/4/17"	TRUE	NA	NA	7.94	8.47	8.31	8.91	8.01	8.33	8.47	8.3	8.1	7.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N	NA	NA	NA	"Small chip between- L 2&3 marg., between R1&2/2 %3 marg."		NA	NA	NA	NA	NA	FALSE	NA	Loam	277	11	NA	"South Potters"	NA	NA	108110000120000	108110000120000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
